step,kinetic_energy,p_norm,L_norm,dp_abs,dL_abs,dp_rel,dL_rel,active_total,force_evals,dt_min_effective,dt_max_effective,t,PE,E,dE_rel,Q_virial,r_hm
113,0.3849756505442377,2.3892306264402237e-05,2.5523843232007204e-06,2.3892306264402237e-05,2.5523843232007204e-06,1.0,1.0,12762.0,30.0,0.00078125,0.0125,,,,,,
114,0.3860944326603716,2.418573191059437e-05,2.4797953783164654e-06,2.418573191059437e-05,2.4797953783164654e-06,1.0,1.0,12801.0,31.0,0.00078125,0.0125,,,,,,
115,0.38725001364341954,2.418365649047232e-05,2.511561486676251e-06,2.418365649047232e-05,2.511561486676251e-06,1.0,1.0,12919.0,32.0,0.00078125,0.0125,,,,,,
116,0.38777140598919146,2.435052796924157e-05,2.5642124299799786e-06,2.435052796924157e-05,2.5642124299799786e-06,1.0,1.0,13025.0,32.0,0.00078125,0.0125,,,,,,
117,0.38792909127025355,2.4613691106304224e-05,2.651115385291535e-06,2.4613691106304224e-05,2.651115385291535e-06,1.0,1.0,13120.0,32.0,0.00078125,0.0125,,,,,,
118,0.3879001399086413,2.484157710426583e-05,2.6965870733044937e-06,2.484157710426583e-05,2.6965870733044937e-06,1.0,1.0,13108.0,32.0,0.00078125,0.0125,,,,,,
119,0.38840543835998725,2.522329510554432e-05,2.763381661887387e-06,2.522329510554432e-05,2.763381661887387e-06,1.0,1.0,13044.0,32.0,0.00078125,0.0125,,,,,,
120,0.3901800823360688,2.5167281973559913e-05,2.801579749862753e-06,2.5167281973559913e-05,2.801579749862753e-06,1.0,1.0,13068.0,32.0,0.00078125,0.0125,3.0,-1.0052574321699732,-0.6150773498339044,0.00010305775497342816,0.3881394654241119,0.39777166281304066
121,0.39303926239812287,2.5347525108214042e-05,2.8622246282693085e-06,2.5347525108214042e-05,2.8622246282693085e-06,1.0,1.0,13101.0,32.0,0.00078125,0.0125,,,,,,
122,0.3967541920155776,2.5362078418967794e-05,2.787373047930972e-06,2.5362078418967794e-05,2.787373047930972e-06,1.0,1.0,13059.0,32.0,0.00078125,0.025,,,,,,
123,0.40198287601094396,2.537432527373387e-05,2.7333649140112384e-06,2.537432527373387e-05,2.7333649140112384e-06,1.0,1.0,12984.0,32.0,0.00078125,0.025,,,,,,
124,0.4101732437716576,2.522720628160734e-05,2.7953396970910023e-06,2.522720628160734e-05,2.7953396970910023e-06,1.0,1.0,12947.0,23.0,0.00078125,0.025,,,,,,
125,0.42211640624630264,2.5233109072460184e-05,2.8389162029369393e-06,2.5233109072460184e-05,2.8389162029369393e-06,1.0,1.0,12982.0,16.0,0.0015625,0.0125,,,,,,
126,0.4377271688105348,2.5254106833505593e-05,2.8399957902764056e-06,2.5254106833505593e-05,2.8399957902764056e-06,1.0,1.0,13067.0,30.0,0.00078125,0.0125,,,,,,
127,0.45653089981984396,2.552113039238889e-05,2.7985736771269392e-06,2.552113039238889e-05,2.7985736771269392e-06,1.0,1.0,13142.0,32.0,0.00078125,0.0125,,,,,,
128,0.4772459049281628,2.598031831248601e-05,2.7470464292986963e-06,2.598031831248601e-05,2.7470464292986963e-06,1.0,1.0,13370.0,32.0,0.00078125,0.0125,,,,,,
129,0.4995872520990159,2.626910907248334e-05,1.051505707929072e-05,2.626910907248334e-05,1.051505707929072e-05,1.0,1.0,13780.0,32.0,0.00078125,0.0125,,,,,,
130,0.5242040019975127,2.692693075356362e-05,1.595763196007794e-05,2.692693075356362e-05,1.595763196007794e-05,1.0,1.0,14365.0,32.0,0.00078125,0.0125,3.25,-1.139283120706145,-0.6150791187086322,0.00010593390871984605,0.46011741284519614,0.29890641363847725
131,0.5530126338097788,2.7123175835065063e-05,1.5829534633819628e-05,2.7123175835065063e-05,1.5829534633819628e-05,1.0,1.0,14951.0,32.0,0.00078125,0.0125,,,,,,
132,0.5870687992832326,2.7171332779708576e-05,1.5672156866272178e-05,2.7171332779708576e-05,1.5672156866272178e-05,1.0,1.0,15805.0,32.0,0.00078125,0.0125,,,,,,
133,0.6272311944044403,2.703756120650711e-05,1.5508945427790015e-05,2.703756120650711e-05,1.5508945427790015e-05,1.0,1.0,17212.0,32.0,0.00078125,0.0125,,,,,,
134,0.6765408422438282,2.7112870186151472e-05,1.5427045406804076e-05,2.7112870186151472e-05,1.5427045406804076e-05,1.0,1.0,18532.0,32.0,0.00078125,0.0125,,,,,,
135,0.736868714826227,2.7284915400892896e-05,1.533374180306865e-05,2.7284915400892896e-05,1.533374180306865e-05,1.0,1.0,19422.0,32.0,0.00078125,0.0125,,,,,,
136,0.8025023232025457,2.7120789408215745e-05,1.5377820428187273e-05,2.7120789408215745e-05,1.5377820428187273e-05,1.0,1.0,20192.0,32.0,0.00078125,0.0125,,,,,,
137,0.8529949123761962,2.6754190054504918e-05,1.5432883490485276e-05,2.6754190054504918e-05,1.5432883490485276e-05,1.0,1.0,20729.0,32.0,0.00078125,0.0125,,,,,,
138,0.8649361489367304,2.6626463970219285e-05,1.543782349446047e-05,2.6626463970219285e-05,1.543782349446047e-05,1.0,1.0,20928.0,32.0,0.00078125,0.0125,,,,,,
