t,N,KE,PE,E,dE_rel,px,py,pz,p_norm,Lz,Q,r_hm,com_x,com_y,com_z,t_over_tff
6.99615,200,0.5669369157850724,-1.2628060729298156,-0.6958691571447432,0.0014607397853009364,0.001514170607623354,0.0008140216816685513,0.00019396749937388447,0.0017300194559687271,0.0008038763317804586,0.4489501024252532,0.27606858741351425,0.009599126596361838,0.007122183647057554,-0.0016634245970300354,3.149373997641269
7.107200000000001,200,0.5748809412168562,-1.2711514801512922,-0.696270538934436,0.0020383887584088708,0.0014311028564931562,0.0008832066511869019,0.00023024556934164635,0.0016973869319530867,0.00080652379764032,0.45225211172191215,0.27033834730505324,0.009765539533040626,0.007217973672742785,-0.0016410048636822825,3.1993640610958924
7.21825,200,0.5463741946734653,-1.2415111332230395,-0.6951369385495743,0.00040696671823296353,0.0014398838632285942,0.0007647478626391653,0.0003108950444888503,0.0016597471378752237,0.0007841691492171054,0.4400880346961079,0.27856830881308503,0.009927010684391538,0.007307056428411257,-0.0016066566528619426,3.2493541245505155
7.3293,200,0.5768340019357976,-1.2724865433375214,-0.6956525414017238,0.00114899703880043,0.001539167261407638,0.0008664853640233215,0.000468289813155519,0.0018273281297459818,0.0007733425415068988,0.45331245737409337,0.25563923559862434,0.01009526476706937,0.007396511720444377,-0.0015626382187927763,3.2993441880051386
7.4403500000000005,200,0.6421344949480229,-1.3394847079368786,-0.6973502129888557,0.003592202670355553,0.0014027861280648253,0.0007924942249404528,0.0007185370176464969,0.0017641290948746907,0.0007934380414090689,0.47938919432463023,0.27324704530137855,0.010263135554291931,0.007483650628093692,-0.0014965152030615924,3.3493342514597626
7.5514,200,0.5520415433115424,-1.2485987451527496,-0.6965572018412072,0.0024509399452756395,0.0014014115830682187,0.0010374134942287391,0.0008034338633485328,0.0019198143545511898,0.0008206809577574905,0.4421288628189414,0.29409294318261836,0.010419583732366382,0.007591480500997098,-0.0014071190520284656,3.3993243149143857
7.66245,200,0.46706212638457556,-1.1636309972976742,-0.6965688709130986,0.0024677335008586295,0.0013135987333768796,0.0011754015039401144,0.0008778868928325156,0.0019692119551742403,0.000838064022811601,0.401383365920334,0.2895900040979,0.010565352365366274,0.007713955402476284,-0.0013116881359207786,3.449314378369009
7.7735,200,0.47398470423931344,-1.17037292837016,-0.6963882241308466,0.002207755517445378,0.001349728215415944,0.0011288516840749433,0.0009012925859668067,0.001976967553008263,0.0008088362678849227,0.4049860456866307,0.3095558188459286,0.010716385949798509,0.0078426230568931,-0.0012138567660389117,3.4993044418236323
7.88455,200,0.5316821557190705,-1.2293345405178173,-0.6976523847987468,0.0040270735094619856,0.001319727163977076,0.0008583649217974247,0.0007846122089070484,0.001759001547661989,0.0008292650603297629,0.43249590587043674,0.2861940448551166,0.010868436722883146,0.007955521825053172,-0.0011182541543416748,3.5492945052782554
7.9956000000000005,200,0.5505445743271725,-1.2475574783206556,-0.697012903993483,0.003106764118332086,0.001427104618584183,0.0005949159107522218,0.0006841156580052186,0.001690729655142526,0.0008229312889651612,0.4412979633357365,0.265704308811364,0.011021010160867697,0.008030521788962372,-0.0010380909611208207,3.599284568732879
